Date, Qty, Price, Trades, Beginning_Cash, Ending_Cash, Equity
2019-21-06 00:50:04, 287752.000000, 9591.750000, 287752.000000, 10.000000, 40.021665, 10.021717
2019-22-06 00:00:35, 287752.000000, 10258.750000, 0.000000, 40.021665, 40.021665, 11.972244
2019-23-06 00:00:34, 287752.000000, 10685.250000, 0.000000, 40.021665, 40.021665, 13.091832
2019-24-06 00:00:34, 287752.000000, 10825.750000, 0.000000, 40.021665, 40.021665, 13.441336
2019-25-06 00:00:34, 287752.000000, 11050.250000, 0.000000, 40.021665, 40.021665, 13.981350
2019-26-06 00:00:35, 287752.000000, 11750.250000, 0.000000, 40.021665, 40.021665, 15.532654
2019-27-06 00:00:35, 287752.000000, 12900.250000, 0.000000, 40.021665, 40.021665, 17.715741
2019-28-06 00:00:59, 287752.000000, 11126.250000, 0.000000, 40.021665, 40.021665, 14.159223
2019-29-06 00:00:57, 287752.000000, 12335.250000, 0.000000, 40.021665, 40.021665, 16.694047
2019-30-06 00:00:58, 287752.000000, 11909.750000, 0.000000, 40.021665, 40.021665, 15.860621
2019-01-07 00:00:57, 287752.000000, 10764.250000, 0.000000, 40.021665, 40.021665, 13.289473
2019-02-07 00:00:57, 287752.000000, 10562.250000, 0.000000, 40.021665, 40.021665, 12.778228
2019-03-07 00:01:41, 287752.000000, 10976.750000, 0.000000, 40.021665, 40.021665, 13.806984
2019-04-07 00:01:01, 287752.000000, 12029.750000, 0.000000, 40.021665, 40.021665, 16.101634
2019-05-07 00:01:20, 287752.000000, 11124.750000, 0.000000, 40.021665, 40.021665, 14.155736
2019-06-07 00:01:01, 287752.000000, 11029.750000, 0.000000, 40.021665, 40.021665, 13.932951
2019-07-07 00:01:00, 287752.000000, 11189.250000, 0.000000, 40.021665, 40.021665, 14.304839
2019-08-07 00:01:14, 287752.000000, 11483.750000, 0.000000, 40.021665, 40.021665, 14.964345
