Date, Qty, Price, Trades, Beginning_Cash, Ending_Cash, Equity
2019-08-06 00:01:54, 0.000000, 87.945000, 0.000000, 100000.000000, 100000.000000, 100000.000000
2019-09-06 00:01:48, 0.000000, 87.645000, 0.000000, 100000.000000, 100000.000000, 100000.000000
2019-10-06 00:01:53, 0.000000, 83.285000, 0.000000, 100000.000000, 100000.000000, 100000.000000
2019-11-06 00:01:52, 0.000000, 87.555000, 0.000000, 100000.000000, 100000.000000, 100000.000000
2019-12-06 00:01:49, 0.000000, 86.820000, 0.000000, 100000.000000, 100000.000000, 100000.000000
2019-13-06 00:14:19, 1104.545204, 90.535000, 1104.545204, 100000.000000, -441.614200, 99558.385800
2019-14-06 00:02:07, -1096.254554, 89.780000, -2200.799758, -441.614200, 196543.104522, 98121.370638
2019-14-06 19:23:25, -1096.254554, 88.060000, 0.000000, 196543.104522, 196543.104522, 100006.928471
2019-15-06 00:01:13, 1060.381603, 90.965000, 2156.636157, 196543.104522, -352.762450, 96104.850058
2019-16-06 00:01:09, 1060.381603, 95.375000, 0.000000, -352.762450, -352.762450, 100781.132926
2019-17-06 00:01:16, 1060.381603, 96.265000, 0.000000, -352.762450, -352.762450, 101724.872553
2019-18-06 00:44:15, 1060.381603, 98.960000, 0.000000, -352.762450, -352.762450, 104582.600973
2019-19-06 00:01:34, 1060.381603, 96.495000, 0.000000, -352.762450, -352.762450, 101968.760322
2019-20-06 00:01:35, 1060.381603, 100.610000, 0.000000, -352.762450, -352.762450, 106332.230617
2019-21-06 00:14:22, 1060.381603, 105.620000, 0.000000, -352.762450, -352.762450, 111644.742448
2019-22-06 00:01:47, 1060.381603, 110.135000, 0.000000, -352.762450, -352.762450, 116432.365385
2019-23-06 00:01:43, 1060.381603, 114.220000, 0.000000, -352.762450, -352.762450, 120764.024233
2019-24-06 00:01:46, 1060.381603, 114.225000, 0.000000, -352.762450, -352.762450, 120769.326141
2019-25-06 00:01:43, 1060.381603, 117.725000, 0.000000, -352.762450, -352.762450, 124480.661751
2019-26-06 00:01:44, 1060.381603, 111.835000, 0.000000, -352.762450, -352.762450, 118235.014110
2019-27-06 00:01:45, 1060.381603, 103.715000, 0.000000, -352.762450, -352.762450, 109624.715494
2019-28-06 00:02:25, -1051.908662, 94.675000, -2112.290265, -352.762450, 198734.500388, 99145.047772
2019-29-06 00:02:18, 907.690045, 101.280000, 1959.598708, 198734.500388, -430.018159, 91500.829625
2019-30-06 00:02:08, 907.690045, 99.700000, 0.000000, -430.018159, -430.018159, 90066.679353
2019-01-07 00:02:22, -898.387972, 88.180000, -1806.078017, -430.018159, 158053.463329, 78833.611940
2019-02-07 00:02:08, 0.000000, 88.525000, 898.387972, 158053.463329, 76843.976242, 76843.976242
2019-03-07 00:02:48, 0.000000, 86.685000, 0.000000, 76843.976242, 76843.976242, 76843.976242
2019-04-07 00:02:12, 0.000000, 90.325000, 0.000000, 76843.976242, 76843.976242, 76843.976242
2019-05-07 00:02:26, 0.000000, 87.360000, 0.000000, 76843.976242, 76843.976242, 76843.976242
2019-06-07 00:02:11, 0.000000, 89.990000, 0.000000, 76843.976242, 76843.976242, 76843.976242
2019-07-07 00:02:07, 0.000000, 93.890000, 0.000000, 76843.976242, 76843.976242, 76843.976242
